"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2015",,,,,,"Data collected as of September 30, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamaguchi,22606,332.44,1445,30.74,425,9.04,6080,129.36,11809,251.26,985,20.96,5292,112.6,400,8.51,1266,26.94,15,0.32,1031,21.94,206,4.38,-,-,138,15.33,2,0.22,2,0.22,67,7.44,-,-,42,4.67
Tokushima,8482,229.24,674,29.3,316,13.74,1094,47.57,5024,218.43,371,16.13,4056,176.35,73,3.17,667,29,10,0.43,395,17.17,67,2.91,-,-,15,3.75,3,0.43,3,0.43,26,3.71,-,-,30,4.29
Kagawa,10105,215,395,14.11,524,18.71,1635,58.39,6152,219.71,310,11.07,4350,155.36,385,13.75,612,21.86,30,1.07,904,32.29,192,6.86,6,1.2,67,13.4,1,0.2,9,1.8,143,28.6,3,0.6,66,13.2
Ehime,14753,241.85,786,21.24,302,8.16,4280,115.68,11799,318.89,497,13.43,2657,71.81,208,5.62,1020,27.57,17,0.46,2320,62.7,518,14,1,0.13,473,59.13,2,0.33,3,0.5,17,2.83,-,-,16,2.67
Kochi,15324,319.25,710,23.67,127,4.23,2149,71.63,4868,162.27,422,14.07,2202,73.4,138,4.6,504,16.8,12,0.4,930,31,612,20.4,-,-,14,4.67,9,1.13,11,1.38,229,28.63,35,4.38,63,7.88
Fukuoka,66386,335.28,4619,38.49,2616,21.8,15546,129.55,34762,289.68,2672,22.27,16415,136.79,4204,35.03,3643,30.36,114,0.95,6894,57.45,4148,34.57,21,0.81,1261,48.5,25,1.67,69,4.6,158,10.53,1,0.07,30,2
Saga,12767,335.97,611,26.57,344,14.96,1702,74,4544,197.57,485,21.09,3177,138.13,600,26.09,662,28.78,8,0.35,1104,48,1580,68.7,-,-,44,11,4,0.67,14,2.33,109,18.17,-,-,84,14
Nagasaki,21900,317.39,1036,23.55,389,8.84,4306,97.86,8799,199.98,539,12.25,4125,93.75,1087,24.7,780,17.73,10,0.23,612,13.91,1479,33.61,19,2.38,278,34.75,7,0.58,35,2.92,153,12.75,-,-,85,7.08
Kumamoto,26131,326.64,943,18.86,589,11.78,2413,48.26,17227,344.54,842,16.84,6134,122.68,581,11.62,1517,30.34,24,0.48,1859,37.18,972,19.44,-,-,1024,113.78,2,0.13,40,2.67,114,7.6,-,-,75,5
Oita,22735,391.98,1063,29.53,508,14.11,3695,102.64,17028,473,1140,31.67,4862,135.06,1845,51.25,1248,34.67,35,0.97,2169,60.25,710,19.72,-,-,243,48.6,1,0.09,4,0.36,68,6.18,-,-,52,4.73
Miyazaki,25634,434.47,1858,51.61,1017,28.25,2815,78.19,12588,349.67,995,27.64,5607,155.75,209,5.81,1382,38.39,16,0.44,2073,57.58,407,11.31,4,0.67,561,93.5,1,0.14,12,1.71,4,0.57,1,0.14,33,4.71
Kagoshima,32786,352.54,1940,35.27,1384,25.16,7433,135.15,17773,323.15,1040,18.91,6453,117.33,1692,30.76,1121,20.38,67,1.22,1949,35.44,519,9.44,1,0.14,216,30.86,4,0.33,3,0.25,50,4.17,-,-,27,2.25
Okinawa,29982,516.93,1782,52.41,698,20.53,1583,46.56,3629,106.74,893,26.26,2332,68.59,271,7.97,482,14.18,142,4.18,357,10.5,3568,104.94,28,2.8,336,33.6,29,4.14,79,11.29,108,15.43,4,0.57,76,10.86
