"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2017",,,,,,"Data collected as of September 6, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Okayama,22085,262.92,359,6.65,806,14.93,2005,37.13,11107,205.69,496,9.19,4271,79.09,84,1.56,785,14.54,13,0.24,994,18.41,665,12.31,10,0.83,310,25.83,2,0.4,4,0.8,45,9,1,0.2,36,7.2
Hiroshima,27023,237.04,1121,15.79,1468,20.68,5702,80.31,12617,177.7,775,10.92,6412,90.31,212,2.99,986,13.89,38,0.54,883,12.44,861,12.13,9,0.47,562,29.58,6,0.3,8,0.4,119,5.95,1,0.05,108,5.4
Yamaguchi,19672,289.29,1289,26.85,830,17.29,3656,76.17,7214,150.29,441,9.19,4209,87.69,134,2.79,891,18.56,30,0.63,2014,41.96,2524,52.58,-,-,297,33,5,0.56,2,0.22,110,12.22,1,0.11,88,9.78
Tokushima,8501,229.76,733,31.87,489,21.26,1546,67.22,4527,196.83,177,7.7,1456,63.3,78,3.39,553,24.04,7,0.3,634,27.57,577,25.09,1,0.25,26,6.5,-,-,1,0.17,11,1.83,-,-,12,2
Kagawa,9074,193.06,483,17.25,528,18.86,2076,74.14,7341,262.18,207,7.39,2866,102.36,63,2.25,489,17.46,15,0.54,658,23.5,892,31.86,2,0.4,92,18.4,3,0.6,5,1,77,15.4,-,-,154,30.8
Ehime,16524,270.89,1074,29.03,538,14.54,3610,97.57,10180,275.14,387,10.46,3785,102.3,254,6.86,845,22.84,9,0.24,573,15.49,2128,57.51,-,-,553,69.13,2,0.33,1,0.17,53,8.83,-,-,31,5.17
Kochi,14648,305.17,511,17.03,290,9.67,1899,63.3,4108,136.93,429,14.3,2996,99.87,108,3.6,377,12.57,21,0.7,466,15.53,171,5.7,-,-,12,4,2,0.25,7,0.88,71,8.88,7,0.88,86,10.75
Fukuoka,72148,364.38,3814,31.78,2337,19.48,14790,123.25,33162,276.35,2194,18.28,10832,90.27,292,2.43,2770,23.08,90,0.75,6469,53.91,2679,22.33,-,-,605,23.27,40,2.67,27,1.8,336,22.4,-,-,52,3.47
Saga,12750,335.53,333,15.14,541,24.59,1528,69.45,3802,172.82,373,16.95,2558,116.27,41,1.86,580,26.36,7,0.32,1023,46.5,184,8.36,-,-,71,23.67,5,0.83,9,1.5,33,5.5,1,0.17,124,20.67
Nagasaki,22509,321.56,1069,24.3,402,9.14,4455,101.25,6438,146.32,379,8.61,3004,68.27,28,0.64,684,15.55,16,0.36,977,22.2,719,16.34,7,0.88,76,9.5,1,0.08,23,1.92,89,7.42,-,-,125,10.42
Kumamoto,24202,302.53,818,16.36,957,19.14,3659,73.18,13512,270.24,705,14.1,4960,99.2,88,1.76,1198,23.96,9,0.18,2483,49.66,980,19.6,5,0.56,432,48,15,1,31,2.07,82,5.47,-,-,124,8.27
Oita,20127,347.02,482,13.39,539,14.97,4219,117.19,15279,424.42,562,15.61,4327,120.19,35,0.97,904,25.11,20,0.56,1700,47.22,783,21.75,-,-,119,23.8,1,0.09,2,0.18,96,8.73,1,0.09,44,4
Miyazaki,23060,397.59,937,26.77,942,26.91,2892,82.63,11496,328.46,713,20.37,5081,145.17,297,8.49,1059,30.26,9,0.26,1883,53.8,322,9.2,3,0.6,395,79,-,-,1,0.14,24,3.43,1,0.14,114,16.29
Kagoshima,27601,300.01,2079,38.5,2536,46.96,3478,64.41,15790,292.41,743,13.76,3883,71.91,88,1.63,772,14.3,12,0.22,1646,30.48,3336,61.78,1,0.14,302,43.14,7,0.58,11,0.92,29,2.42,-,-,109,9.08
Okinawa,26561,465.98,2096,61.65,949,27.91,1201,35.32,5296,155.76,561,16.5,1035,30.44,46,1.35,366,10.76,91,2.68,285,8.38,161,4.74,9,1,495,55,15,2.14,60,8.57,135,19.29,1,0.14,86,12.29
