"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2022",,,,,,"Data collected as of June 29, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Wakayama,1,0.02,37,1.23,140,4.67,170,5.67,2571,85.7,51,1.7,73,2.43,3,0.1,236,7.87,14,0.47,20,0.67,-,-,20,5,2,0.18,6,0.55,16,1.45,-,-,1,0.09
Tottori,2,0.07,33,1.74,139,7.32,904,47.58,2037,107.21,21,1.11,296,15.58,5,0.26,157,8.26,35,1.84,3,0.16,-,-,19,3.8,3,0.6,5,1,-,-,-,-,-,-
Shimane,-,-,367,15.96,102,4.43,142,6.17,2723,118.39,58,2.52,493,21.43,3,0.13,262,11.39,28,1.22,12,0.52,-,-,1,0.33,7,0.88,5,0.63,-,-,-,-,1,0.13
Okayama,37,0.44,137,2.54,186,3.44,185,3.43,6550,121.3,110,2.04,145,2.69,15,0.28,364,6.74,22,0.41,55,1.02,3,0.25,10,0.83,5,1,1,0.2,3,0.6,-,-,-,-
Hiroshima,11,0.1,485,6.83,487,6.86,303,4.27,8483,119.48,97,1.37,689,9.7,15,0.21,458,6.45,109,1.54,42,0.59,3,0.16,107,5.63,2,0.1,1,0.05,2,0.1,-,-,2,0.1
Yamaguchi,6,0.09,212,4.71,204,4.53,695,15.44,5473,121.62,73,1.62,99,2.2,10,0.22,403,8.96,69,1.53,32,0.71,-,-,49,5.44,-,-,-,-,5,0.56,-,-,-,-
Tokushima,-,-,28,1.22,136,5.91,75,3.26,2185,95,31,1.35,82,3.57,3,0.13,195,8.48,6,0.26,9,0.39,-,-,2,0.5,2,0.29,1,0.14,2,0.29,-,-,-,-
Kagawa,1,0.02,3,0.11,152,5.43,142,5.07,4376,156.29,57,2.04,80,2.86,15,0.54,280,10,14,0.5,26,0.93,-,-,12,2.4,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,13,0.22,406,11.28,158,4.39,405,11.25,6743,187.31,68,1.89,59,1.64,16,0.44,430,11.94,9,0.25,34,0.94,-,-,128,18.29,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,10,0.36,173,6.18,187,6.68,2253,80.46,56,2,27,0.96,9,0.32,229,8.18,9,0.32,17,0.61,-,-,9,3,4,0.5,-,-,5,0.63,-,-,7,0.88
Fukuoka,15,0.08,2013,16.78,918,7.65,2766,23.05,19359,161.33,330,2.75,481,4.01,34,0.28,1586,13.22,59,0.49,106,0.88,4,0.15,81,3.12,2,0.13,9,0.6,2,0.13,-,-,-,-
Saga,2,0.05,311,14.14,227,10.32,236,10.73,2623,119.23,63,2.86,131,5.95,9,0.41,356,16.18,8,0.36,8,0.36,1,0.25,14,3.5,2,0.33,5,0.83,1,0.17,-,-,4,0.67
Nagasaki,5,0.07,968,22.51,285,6.63,1067,24.81,3774,87.77,74,1.72,131,3.05,24,0.56,377,8.77,16,0.37,24,0.56,6,0.86,52,7.43,10,0.83,2,0.17,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,869,17.73,184,3.76,191,3.9,7627,155.65,133,2.71,210,4.29,22,0.45,727,14.84,81,1.65,25,0.51,-,-,63,7,1,0.07,8,0.53,2,0.13,-,-,3,0.2
Oita,7,0.12,204,5.67,166,4.61,195,5.42,8868,246.33,88,2.44,355,9.86,18,0.5,441,12.25,41,1.14,41,1.14,-,-,27,5.4,-,-,1,0.09,4,0.36,-,-,-,-
Miyazaki,14,0.24,1527,42.42,269,7.47,546,15.17,6132,170.33,104,2.89,188,5.22,11,0.31,500,13.89,30,0.83,30,0.83,-,-,64,10.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,713,13.71,782,15.04,482,9.27,9618,184.96,117,2.25,1294,24.88,14,0.27,514,9.88,153,2.94,57,1.1,-,-,64,9.14,2,0.18,8,0.73,-,-,-,-,2,0.18
Okinawa,6,0.11,182,5.52,127,3.85,425,12.88,1342,40.67,87,2.64,1612,48.85,10,0.3,188,5.7,76,2.3,33,1,3,0.33,61,6.78,10,1.43,13,1.86,3,0.43,-,-,1,0.14
