"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2016",,,,,,"Data collected as of March 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokyo,100190,242,765,2.94,663,2.55,8784,33.78,23083,88.78,1418,5.45,115,0.44,925,3.56,1297,4.99,25,0.1,42,0.16,1677,6.45,3,0.08,225,5.92,5,0.2,9,0.36,183,7.32,14,0.56,41,1.64
Kanagawa,94027,276.55,525,2.48,470,2.22,5520,26.04,18038,85.08,1339,6.32,57,0.27,512,2.42,1025,4.83,15,0.07,21,0.1,1453,6.85,12,0.26,618,13.15,2,0.2,14,1.4,42,4.2,-,-,26,2.6
Niigata,28488,303.06,282,4.78,536,9.08,2630,44.58,4189,71,312,5.29,24,0.41,174,2.95,261,4.42,21,0.36,2,0.03,830,14.07,6,0.6,103,10.3,2,0.15,3,0.23,53,4.08,25,1.92,11,0.85
Toyama,12397,258.27,66,2.28,207,7.14,1557,53.69,2553,88.03,207,7.14,51,1.76,231,7.97,136,4.69,3,0.1,15,0.52,235,8.1,-,-,15,2.14,-,-,1,0.2,60,12,1,0.2,7,1.4
Ishikawa,14438,300.79,25,0.86,353,12.17,1095,37.76,1829,63.07,107,3.69,12,0.41,191,6.59,98,3.38,-,-,-,-,925,31.9,-,-,26,3.71,-,-,2,0.4,74,14.8,-,-,5,1
Fukui,10526,328.94,83,3.77,170,7.73,1006,45.73,1516,68.91,123,5.59,7,0.32,334,15.18,113,5.14,4,0.18,1,0.05,54,2.45,1,0.33,9,3,1,0.17,7,1.17,18,3,-,-,3,0.5
Yamanashi,12281,307.03,92,3.83,40,1.67,1081,45.04,1693,70.54,47,1.96,2,0.08,124,5.17,65,2.71,2,0.08,2,0.08,43,1.79,-,-,47,5.22,2,0.2,4,0.4,44,4.4,1,0.1,13,1.3
Nagano,28596,332.51,363,6.85,123,2.32,1494,28.19,4183,78.92,159,3,13,0.25,360,6.79,194,3.66,6,0.11,3,0.06,546,10.3,-,-,36,3.27,-,-,1,0.09,80,7.27,-,-,29,2.64
Gifu,28360,325.98,193,3.64,178,3.36,937,17.68,2677,50.51,115,2.17,27,0.51,169,3.19,150,2.83,10,0.19,4,0.08,150,2.83,-,-,27,2.45,-,-,11,2.2,67,13.4,-,-,17,3.4
Shizuoka,40489,291.29,434,4.88,325,3.65,5884,66.11,7461,83.83,372,4.18,17,0.19,381,4.28,333,3.74,11,0.12,4,0.04,939,10.55,-,-,78,3.55,2,0.2,5,0.5,108,10.8,21,2.1,5,0.5
Aichi,79308,406.71,939,5.19,480,2.65,5073,28.03,12574,69.47,663,3.66,69,0.38,1100,6.08,677,3.74,21,0.12,15,0.08,783,4.33,5,0.15,165,4.85,4,0.29,2,0.14,135,9.64,-,-,138,9.86
Mie,21114,293.25,355,7.89,173,3.84,865,19.22,4162,92.49,199,4.42,10,0.22,354,7.87,215,4.78,1,0.02,4,0.09,121,2.69,1,0.08,18,1.5,3,0.33,4,0.44,69,7.67,6,0.67,3,0.33
Shiga,13718,258.83,178,5.56,66,2.06,527,16.47,3008,94,240,7.5,32,1,91,2.84,114,3.56,-,-,3,0.09,153,4.78,-,-,14,1.75,1,0.14,2,0.29,20,2.86,-,-,45,6.43
Kyoto,30801,250.41,177,2.39,245,3.31,1464,19.78,5869,79.31,293,3.96,19,0.26,348,4.7,218,2.95,5,0.07,23,0.31,761,10.28,1,0.06,47,2.76,-,-,1,0.14,65,9.29,-,-,68,9.71
Osaka,84792,276.2,1311,6.56,882,4.41,5478,27.39,15654,78.27,1029,5.15,50,0.25,1062,5.31,903,4.52,27,0.14,62,0.31,1814,9.07,4,0.08,188,3.62,6,0.35,5,0.29,209,12.29,-,-,191,11.24
Hyogo,57164,287.26,905,7.02,813,6.3,3306,25.63,10971,85.05,743,5.76,32,0.25,704,5.46,439,3.4,10,0.08,15,0.12,1223,9.48,5,0.14,163,4.66,6,0.55,1,0.09,48,4.36,1,0.09,112,10.18
Nara,14093,260.98,254,7.47,154,4.53,787,23.15,2407,70.79,112,3.29,3,0.09,283,8.32,175,5.15,3,0.09,2,0.06,459,13.5,-,-,35,3.89,3,0.5,3,0.5,69,11.5,-,-,70,11.67
Wakayama,10683,213.66,274,8.84,139,4.48,319,10.29,1395,45,110,3.55,1,0.03,474,15.29,126,4.06,-,-,2,0.06,145,4.68,4,1,23,5.75,-,-,4,0.36,28,2.55,-,-,57,5.18
Tottori,6569,226.52,58,3.05,231,12.16,1709,89.95,1531,80.58,40,2.11,6,0.32,281,14.79,83,4.37,1,0.05,1,0.05,17,0.89,-,-,38,12.67,1,0.2,1,0.2,49,9.8,1,0.2,96,19.2
Shimane,6570,172.89,188,8.17,313,13.61,987,42.91,3075,133.7,72,3.13,20,0.87,90,3.91,124,5.39,-,-,29,1.26,168,7.3,-,-,9,3,1,0.13,6,0.75,45,5.63,2,0.25,91,11.38
Okayama,20669,246.06,255,4.72,132,2.44,892,16.52,4671,86.5,186,3.44,17,0.31,252,4.67,163,3.02,2,0.04,9,0.17,834,15.44,2,0.17,83,6.92,3,0.6,3,0.6,18,3.6,-,-,16,3.2
Hiroshima,32929,288.85,389,5.48,346,4.87,1936,27.27,6789,95.62,286,4.03,23,0.32,795,11.2,281,3.96,19,0.27,29,0.41,540,7.61,4,0.21,157,8.26,2,0.1,1,0.05,99,4.71,1,0.05,178,8.48
Yamaguchi,22749,329.7,704,14.67,202,4.21,1972,41.08,4417,92.02,163,3.4,43,0.9,478,9.96,271,5.65,9,0.19,18,0.38,397,8.27,-,-,83,9.22,-,-,-,-,44,4.89,-,-,56,6.22
Tokushima,8505,223.82,521,22.65,165,7.17,369,16.04,2719,118.22,81,3.52,4,0.17,81,3.52,153,6.65,2,0.09,2,0.09,91,3.96,1,0.25,9,2.25,1,0.14,-,-,10,1.43,-,-,49,7
Kagawa,12071,256.83,158,5.64,257,9.18,444,15.86,3198,114.21,83,2.96,1,0.04,180,6.43,129,4.61,8,0.29,5,0.18,112,4,-,-,21,4.2,1,0.2,-,-,31,6.2,-,-,89,17.8
Ehime,18368,301.11,441,11.92,114,3.08,1535,41.49,5145,139.05,106,2.86,16,0.43,270,7.3,268,7.24,6,0.16,12,0.32,102,2.76,1,0.13,178,22.25,1,0.17,3,0.5,15,2.5,-,-,47,7.83
Kochi,12873,268.19,466,15.53,29,0.97,930,31,2555,85.17,94,3.13,7,0.23,73,2.43,97,3.23,26,0.87,3,0.1,198,6.6,-,-,3,1,-,-,2,0.25,52,6.5,19,2.38,171,21.38
Fukuoka,74634,376.94,1521,12.68,932,7.77,5101,42.51,12401,103.34,908,7.57,48,0.4,992,8.27,894,7.45,21,0.18,16,0.13,1876,15.63,12,0.46,471,18.12,9,0.64,16,1.14,253,18.07,-,-,13,0.93
Saga,10895,279.36,284,12.35,190,8.26,565,24.57,1240,53.91,106,4.61,10,0.43,230,10,178,7.74,3,0.13,2,0.09,819,35.61,-,-,61,15.25,-,-,1,0.17,51,8.5,-,-,26,4.33
Nagasaki,20855,297.93,520,11.82,173,3.93,1499,34.07,2465,56.02,249,5.66,22,0.5,264,6,161,3.66,5,0.11,6,0.14,604,13.73,-,-,175,21.88,1,0.08,11,0.92,74,6.17,-,-,17,1.42
Kumamoto,20108,251.35,718,14.36,296,5.92,980,19.6,7154,143.08,167,3.34,36,0.72,963,19.26,319,6.38,7,0.14,32,0.64,879,17.58,-,-,313,34.78,2,0.13,21,1.4,71,4.73,2,0.13,126,8.4
Oita,17576,303.03,487,13.53,215,5.97,1817,50.47,5466,151.83,268,7.44,15,0.42,530,14.72,247,6.86,15,0.42,2,0.06,136,3.78,1,0.2,48,9.6,-,-,-,-,52,4.73,-,-,11,1
Miyazaki,19008,322.17,627,17.42,250,6.94,1189,33.03,4738,131.61,143,3.97,25,0.69,391,10.86,345,9.58,4,0.11,8,0.22,1257,34.92,5,0.83,283,47.17,1,0.14,8,1.14,25,3.57,-,-,46,6.57
Kagoshima,29562,317.87,924,16.8,541,9.84,2795,50.82,6199,112.71,467,8.49,24,0.44,460,8.36,254,4.62,15,0.27,27,0.49,927,16.85,-,-,61,8.71,1,0.08,1,0.08,30,2.5,-,-,38,3.17
Okinawa,21959,378.6,292,8.85,91,2.76,525,15.91,1495,45.3,238,7.21,16,0.48,48,1.45,73,2.21,62,1.88,15,0.45,1007,30.52,7,0.78,95,10.56,8,1.14,5,0.71,86,12.29,1,0.14,17,2.43
