"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34th week, 2021",,,,,,"Data collected as of September 1, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,9,0.12,2107,43.9,164,3.42,619,12.9,2928,61,114,2.38,60,1.25,32,0.67,727,15.15,62,1.29,82,1.71,3,0.25,127,10.58,2,0.29,13,1.86,16,2.29,-,-,-,-
Gunma,7,0.08,1483,27.98,355,6.7,641,12.09,5060,95.47,126,2.38,58,1.09,21,0.4,753,14.21,54,1.02,103,1.94,-,-,173,11.53,4,0.44,2,0.22,6,0.67,-,-,2,0.22
Saitama,26,0.1,7425,46.99,1163,7.36,2364,14.96,17455,110.47,646,4.09,271,1.72,97,0.61,2440,15.44,339,2.15,377,2.39,22,0.56,262,6.72,8,0.73,18,1.64,9,0.82,-,-,3,0.27
Chiba,31,0.15,6146,46.92,510,3.89,2053,15.67,8116,61.95,596,4.55,159,1.21,72,0.55,1535,11.72,299,2.28,272,2.08,4,0.12,229,6.94,7,0.78,13,1.44,10,1.11,-,-,3,0.33
Tokyo,31,0.08,15436,60.3,1139,4.45,2758,10.77,26816,104.75,828,3.23,420,1.64,185,0.72,3639,14.21,458,1.79,452,1.77,1,0.03,178,4.81,11,0.46,16,0.67,13,0.54,12,0.5,3,0.13
Kanagawa,22,0.06,10865,48.72,781,3.5,2731,12.25,16847,75.55,815,3.65,265,1.19,120,0.54,2763,12.39,212,0.95,389,1.74,9,0.18,552,11.04,6,0.55,12,1.09,18,1.64,-,-,2,0.18
Niigata,18,0.2,5863,104.7,1101,19.66,2883,51.48,3759,67.13,329,5.88,91,1.63,40,0.71,763,13.63,226,4.04,112,2,11,1.1,42,4.2,8,0.62,6,0.46,20,1.54,-,-,1,0.08
Toyama,5,0.1,3014,103.93,353,12.17,835,28.79,2725,93.97,89,3.07,34,1.17,31,1.07,337,11.62,127,4.38,29,1,-,-,3,0.43,2,0.4,2,0.4,9,1.8,-,-,1,0.2
Ishikawa,-,-,3304,113.93,461,15.9,593,20.45,2799,96.52,176,6.07,24,0.83,7,0.24,396,13.66,33,1.14,26,0.9,-,-,12,1.71,-,-,1,0.2,14,2.8,-,-,1,0.2
Fukui,-,-,2727,118.57,285,12.39,523,22.74,3603,156.65,89,3.87,20,0.87,6,0.26,296,12.87,41,1.78,22,0.96,-,-,10,3.33,16,2.67,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,674,28.08,36,1.5,210,8.75,1544,64.33,44,1.83,19,0.79,18,0.75,191,7.96,12,0.5,30,1.25,-,-,39,4.33,2,0.2,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,1156,21.81,200,3.77,813,15.34,5421,102.28,227,4.28,54,1.02,28,0.53,641,12.09,163,3.08,77,1.45,1,0.09,22,2,6,0.6,4,0.4,5,0.5,-,-,1,0.1
Gifu,27,0.31,3065,58.94,307,5.9,759,14.6,2475,47.6,70,1.35,50,0.96,20,0.38,449,8.63,404,7.77,36,0.69,1,0.09,40,3.64,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,7309,83.06,638,7.25,1178,13.39,7263,82.53,291,3.31,82,0.93,45,0.51,1064,12.09,89,1.01,162,1.84,-,-,56,2.55,12,1.2,15,1.5,4,0.4,-,-,-,-
Aichi,31,0.16,8432,46.33,743,4.08,2726,14.98,13666,75.09,393,2.16,169,0.93,47,0.26,1617,8.88,630,3.46,227,1.25,5,0.14,104,2.97,6,0.4,20,1.33,1,0.07,1,0.07,1,0.07
Mie,22,0.32,4979,113.16,308,7,415,9.43,4687,106.52,139,3.16,35,0.8,14,0.32,537,12.2,498,11.32,39,0.89,-,-,13,1.18,1,0.11,2,0.22,22,2.44,-,-,1,0.11
Shiga,27,0.46,1395,39.86,159,4.54,658,18.8,2316,66.17,110,3.14,119,3.4,12,0.34,370,10.57,280,8,53,1.51,-,-,10,1.25,11,1.57,5,0.71,4,0.57,-,-,-,-
Kyoto,61,0.49,3336,43.89,442,5.82,1511,19.88,5863,77.14,236,3.11,120,1.58,21,0.28,648,8.53,196,2.58,97,1.28,-,-,51,3,1,0.14,3,0.43,3,0.43,1,0.14,-,-
Osaka,69,0.23,15002,76.54,1713,8.74,3488,17.8,20082,102.46,639,3.26,274,1.4,84,0.43,2258,11.52,344,1.76,333,1.7,6,0.12,183,3.52,8,0.5,10,0.63,4,0.25,-,-,4,0.25
Hyogo,24,0.12,9986,78.02,1048,8.19,1809,14.13,15736,122.94,342,2.67,277,2.16,51,0.4,1475,11.52,312,2.44,235,1.84,-,-,204,5.83,7,0.5,29,2.07,10,0.71,1,0.07,5,0.36
Nara,1,0.02,2929,86.15,402,11.82,404,11.88,3234,95.12,63,1.85,72,2.12,8,0.24,446,13.12,49,1.44,37,1.09,1,0.1,69,6.9,8,1.33,4,0.67,4,0.67,-,-,3,0.5
Wakayama,1,0.02,2863,95.43,176,5.87,563,18.77,2749,91.63,80,2.67,11,0.37,12,0.4,328,10.93,22,0.73,39,1.3,-,-,23,5.75,15,1.36,7,0.64,14,1.27,-,-,1,0.09
Tottori,5,0.17,677,35.63,251,13.21,1716,90.32,2643,139.11,90,4.74,36,1.89,10,0.53,236,12.42,96,5.05,16,0.84,1,0.2,17,3.4,5,1,3,0.6,1,0.2,-,-,-,-
Shimane,14,0.37,1389,60.39,168,7.3,281,12.22,3588,156,119,5.17,112,4.87,4,0.17,421,18.3,32,1.39,9,0.39,-,-,8,2.67,11,1.38,9,1.13,4,0.5,-,-,-,-
Okayama,40,0.48,1910,35.37,306,5.67,530,9.81,6838,126.63,144,2.67,124,2.3,21,0.39,556,10.3,539,9.98,96,1.78,-,-,23,1.92,3,0.6,2,0.4,5,1,-,-,1,0.2
Hiroshima,18,0.16,3603,50.75,735,10.35,895,12.61,10545,148.52,213,3,189,2.66,26,0.37,801,11.28,526,7.41,137,1.93,5,0.26,162,8.53,7,0.33,2,0.1,11,0.52,1,0.05,4,0.19
Yamaguchi,10,0.15,5384,119.64,240,5.33,1174,26.09,4749,105.53,114,2.53,67,1.49,28,0.62,754,16.76,72,1.6,64,1.42,-,-,37,4.11,-,-,3,0.33,28,3.11,-,-,-,-
Tokushima,3,0.08,2752,119.65,195,8.48,206,8.96,2238,97.3,85,3.7,12,0.52,4,0.17,334,14.52,338,14.7,17,0.74,-,-,11,2.75,1,0.14,2,0.29,2,0.29,-,-,-,-
Kagawa,2,0.04,1931,68.96,314,11.21,469,16.75,5029,179.61,104,3.71,73,2.61,16,0.57,401,14.32,974,34.79,68,2.43,2,0.4,15,3,1,0.2,4,0.8,1,0.2,-,-,-,-
Ehime,8,0.13,2519,69.97,286,7.94,923,25.64,8317,231.03,110,3.06,90,2.5,19,0.53,713,19.81,335,9.31,76,2.11,1,0.13,208,26,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,3014,107.64,201,7.18,325,11.61,3713,132.61,115,4.11,597,21.32,29,1.04,331,11.82,887,31.68,24,0.86,-,-,14,4.67,4,0.5,2,0.25,9,1.13,-,-,3,0.38
Fukuoka,5,0.03,11802,98.35,1962,16.35,8157,67.98,16014,133.45,623,5.19,829,6.91,77,0.64,2448,20.4,275,2.29,320,2.67,9,0.35,209,8.04,11,0.79,17,1.21,9,0.64,-,-,-,-
Saga,1,0.03,2028,88.17,385,16.74,725,31.52,1130,49.13,98,4.26,62,2.7,7,0.3,592,25.74,69,3,23,1,-,-,11,2.75,6,1,4,0.67,6,1,-,-,-,-
Nagasaki,6,0.09,2978,69.26,468,10.88,2159,50.21,2473,57.51,261,6.07,98,2.28,22,0.51,594,13.81,91,2.12,93,2.16,-,-,14,1.75,8,0.67,17,1.42,36,3,-,-,1,0.08
Kumamoto,3,0.04,3497,69.94,486,9.72,682,13.64,4650,93,213,4.26,2271,45.42,62,1.24,1138,22.76,214,4.28,72,1.44,-,-,158,17.56,-,-,8,0.53,3,0.2,-,-,1,0.07
Oita,2,0.03,2807,77.97,334,9.28,489,13.58,6809,189.14,297,8.25,132,3.67,18,0.5,685,19.03,69,1.92,76,2.11,1,0.2,36,7.2,-,-,1,0.09,39,3.55,-,-,-,-
Miyazaki,1,0.02,3743,103.97,546,15.17,1609,44.69,7519,208.86,159,4.42,367,10.19,20,0.56,818,22.72,449,12.47,82,2.28,-,-,121,20.17,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,6,0.07,1725,31.94,1472,27.26,1465,27.13,9437,174.76,329,6.09,988,18.3,36,0.67,742,13.74,285,5.28,107,1.98,-,-,87,12.43,3,0.25,4,0.33,1,0.08,-,-,1,0.08
Okinawa,14,0.25,491,14.88,528,16,1028,31.15,1863,56.45,224,6.79,102,3.09,5,0.15,333,10.09,118,3.58,74,2.24,1,0.11,183,20.33,17,2.43,13,1.86,3,0.43,-,-,1,0.14
