"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3rd week, 2021",,,,,,"Data collected as of January 27, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Osaka,17,0.06,120,0.61,106,0.54,274,1.4,1421,7.25,95,0.48,10,0.05,8,0.04,192,0.98,17,0.09,21,0.11,1,0.02,12,0.23,1,0.06,2,0.13,-,-,-,-,-,-
Hyogo,5,0.03,34,0.27,75,0.59,149,1.16,1097,8.57,51,0.4,5,0.04,2,0.02,129,1.01,5,0.04,18,0.14,-,-,21,0.6,1,0.07,-,-,2,0.14,1,0.07,-,-
Nara,-,-,17,0.5,22,0.65,43,1.26,155,4.56,11,0.32,1,0.03,-,-,27,0.79,3,0.09,4,0.12,-,-,8,0.8,1,0.17,-,-,1,0.17,-,-,1,0.17
Wakayama,-,-,-,-,15,0.5,61,2.03,270,9,4,0.13,-,-,-,-,30,1,1,0.03,2,0.07,-,-,1,0.25,1,0.09,-,-,5,0.45,-,-,-,-
Tottori,1,0.03,-,-,18,0.95,147,7.74,103,5.42,7,0.37,12,0.63,1,0.05,24,1.26,3,0.16,-,-,-,-,1,0.2,-,-,-,-,-,-,-,-,-,-
Shimane,1,0.03,-,-,18,0.78,35,1.52,144,6.26,17,0.74,44,1.91,-,-,25,1.09,3,0.13,-,-,-,-,-,-,1,0.13,2,0.25,1,0.13,-,-,-,-
Okayama,15,0.18,1,0.02,33,0.61,56,1.04,381,7.06,12,0.22,9,0.17,-,-,46,0.85,5,0.09,7,0.13,-,-,5,0.42,-,-,1,0.2,1,0.2,-,-,-,-
Hiroshima,2,0.02,16,0.23,65,0.92,59,0.83,576,8.11,21,0.3,31,0.44,4,0.06,72,1.01,20,0.28,8,0.11,-,-,7,0.37,-,-,-,-,4,0.19,-,-,1,0.05
Yamaguchi,1,0.01,1,0.02,16,0.35,101,2.2,420,9.13,16,0.35,3,0.07,2,0.04,67,1.46,-,-,5,0.11,-,-,12,1.33,-,-,1,0.11,-,-,-,-,-,-
Tokushima,-,-,7,0.3,21,0.91,33,1.43,194,8.43,8,0.35,-,-,-,-,21,0.91,4,0.17,3,0.13,-,-,-,-,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,1,0.04,33,1.18,47,1.68,239,8.54,17,0.61,16,0.57,3,0.11,35,1.25,30,1.07,5,0.18,-,-,1,0.2,-,-,-,-,-,-,-,-,-,-
Ehime,2,0.03,-,-,30,0.81,89,2.41,324,8.76,8,0.22,10,0.27,-,-,65,1.76,25,0.68,3,0.08,-,-,31,3.88,-,-,-,-,-,-,-,-,1,0.17
Kochi,-,-,-,-,11,0.39,29,1.04,103,3.68,15,0.54,25,0.89,1,0.04,32,1.14,12,0.43,1,0.04,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Fukuoka,3,0.02,131,1.09,114,0.95,615,5.13,1637,13.64,55,0.46,15,0.13,6,0.05,201,1.68,3,0.03,21,0.18,-,-,32,1.23,-,-,1,0.07,-,-,-,-,-,-
Saga,-,-,54,2.35,21,0.91,76,3.3,183,7.96,10,0.43,2,0.09,-,-,25,1.09,1,0.04,2,0.09,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Nagasaki,3,0.04,55,1.28,42,0.98,125,2.91,467,10.86,26,0.6,3,0.07,1,0.02,53,1.23,-,-,7,0.16,-,-,2,0.25,1,0.08,2,0.17,-,-,-,-,1,0.08
Kumamoto,2,0.03,97,1.94,42,0.84,79,1.58,1064,21.28,8,0.16,43,0.86,-,-,89,1.78,3,0.06,4,0.08,-,-,19,2.11,-,-,1,0.07,-,-,-,-,-,-
Oita,1,0.02,-,-,18,0.5,70,1.94,732,20.33,26,0.72,1,0.03,-,-,58,1.61,-,-,8,0.22,-,-,1,0.2,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,1,0.02,187,5.19,55,1.53,168,4.67,731,20.31,23,0.64,77,2.14,1,0.03,67,1.86,7,0.19,4,0.11,-,-,11,1.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,2,0.02,307,5.69,80,1.48,167,3.09,1482,27.44,32,0.59,26,0.48,3,0.06,48,0.89,6,0.11,7,0.13,-,-,5,0.71,-,-,-,-,-,-,-,-,-,-
Okinawa,3,0.05,78,2.29,47,1.38,44,1.29,101,2.97,24,0.71,33,0.97,-,-,15,0.44,9,0.26,3,0.09,-,-,9,1,4,0.57,-,-,-,-,-,-,-,-
