"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2020",,,,,,"Data collected as of November 18, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Aichi,31894,163.56,605,3.32,1148,6.31,8238,45.26,17075,93.82,928,5.1,496,2.73,821,4.51,2352,12.92,208,1.14,298,1.64,5,0.14,145,4.14,17,1.13,31,2.07,165,11,1,0.07,7,0.47
Mie,8497,119.68,291,6.61,533,12.11,1778,40.41,4894,111.23,350,7.95,99,2.25,462,10.5,862,19.59,60,1.36,60,1.36,-,-,29,2.64,12,1.33,11,1.22,65,7.22,-,-,1,0.11
Shiga,7149,125.42,80,2.35,185,5.44,1248,36.71,3134,92.18,192,5.65,129,3.79,156,4.59,459,13.5,233,6.85,58,1.71,1,0.13,11,1.38,14,2,6,0.86,40,5.71,-,-,2,0.29
Kyoto,15020,120.16,175,2.3,459,6.04,3406,44.82,5949,78.28,436,5.74,275,3.62,296,3.89,1003,13.2,323,4.25,93,1.22,-,-,94,5.53,3,0.5,8,1.33,87,14.5,-,-,-,-
Osaka,42910,143.51,1068,5.45,1736,8.86,8585,43.8,20679,105.51,1436,7.33,591,3.02,736,3.76,3386,17.28,1362,6.95,488,2.49,9,0.18,311,6.1,10,0.63,15,0.94,92,5.75,1,0.06,3,0.19
Hyogo,24345,122.95,608,4.75,1029,8.04,3777,29.51,16218,126.7,892,6.97,374,2.92,575,4.49,1949,15.23,807,6.3,262,2.05,9,0.26,434,12.4,42,3,27,1.93,125,8.93,1,0.07,7,0.5
Nara,5929,107.8,174,5.12,241,7.09,1260,37.06,3476,102.24,232,6.82,156,4.59,278,8.18,600,17.65,296,8.71,31,0.91,2,0.2,79,7.9,6,1,6,1,29,4.83,1,0.17,9,1.5
Wakayama,4324,88.24,315,10.86,243,8.38,919,31.69,2395,82.59,187,6.45,39,1.34,219,7.55,482,16.62,55,1.9,38,1.31,5,1.25,17,4.25,15,1.36,9,0.82,112,10.18,2,0.18,1,0.09
Tottori,3159,108.93,50,2.63,291,15.32,2790,146.84,2727,143.53,212,11.16,88,4.63,316,16.63,329,17.32,246,12.95,22,1.16,-,-,53,10.6,3,0.6,5,1,29,5.8,-,-,2,0.4
Shimane,3549,93.39,78,3.39,146,6.35,997,43.35,2937,127.7,155,6.74,77,3.35,175,7.61,608,26.43,200,8.7,26,1.13,-,-,4,1.33,3,0.38,7,0.88,22,2.75,-,-,-,-
Okayama,12140,144.52,170,3.15,566,10.48,1451,26.87,7707,142.72,369,6.83,387,7.17,330,6.11,708,13.11,748,13.85,127,2.35,4,0.33,92,7.67,7,1.4,2,0.4,18,3.6,-,-,1,0.2
Hiroshima,10533,92.39,294,4.14,1091,15.37,2997,42.21,9351,131.7,515,7.25,512,7.21,345,4.86,1135,15.99,416,5.86,187,2.63,7,0.39,267,14.83,7,0.35,5,0.25,69,3.45,-,-,11,0.55
Yamaguchi,5478,81.76,581,12.63,330,7.17,2277,49.5,5535,120.33,296,6.43,270,5.87,359,7.8,1111,24.15,1263,27.46,84,1.83,-,-,79,8.78,2,0.22,5,0.56,64,7.11,-,-,14,1.56
Tokushima,3092,85.89,131,5.7,190,8.26,435,18.91,3051,132.65,173,7.52,62,2.7,113,4.91,447,19.43,43,1.87,42,1.83,-,-,28,7,3,0.5,2,0.33,40,6.67,-,-,1,0.17
Kagawa,5019,109.11,130,4.81,343,12.7,1087,40.26,5847,216.56,236,8.74,123,4.56,229,8.48,682,25.26,238,8.81,67,2.48,4,1,40,10,2,0.5,4,1,47,11.75,1,0.25,3,0.75
Ehime,8125,133.2,113,3.05,226,6.11,2864,77.41,6609,178.62,272,7.35,95,2.57,372,10.05,1021,27.59,125,3.38,269,7.27,5,0.63,339,42.38,2,0.33,1,0.17,29,4.83,-,-,7,1.17
Kochi,7097,154.28,176,6.29,286,10.21,1449,51.75,2277,81.32,220,7.86,765,27.32,238,8.5,473,16.89,274,9.79,90,3.21,-,-,13,4.33,2,0.25,1,0.13,93,11.63,1,0.13,7,0.88
Fukuoka,24825,126.02,643,5.4,1836,15.43,16906,142.07,21446,180.22,1880,15.8,1198,10.07,1088,9.14,3483,29.27,3790,31.85,444,3.73,3,0.12,239,9.56,20,1.33,21,1.4,98,6.53,-,-,2,0.13
Saga,4816,123.49,111,4.83,506,22,1938,84.26,2214,96.26,244,10.61,274,11.91,304,13.22,689,29.96,952,41.39,35,1.52,-,-,15,5,6,1,6,1,36,6,-,-,1,0.17
Nagasaki,9872,141.03,107,2.43,609,13.84,4078,92.68,4651,105.7,497,11.3,279,6.34,466,10.59,858,19.5,1545,35.11,95,2.16,2,0.25,57,7.13,10,0.83,5,0.42,109,9.08,-,-,3,0.25
Kumamoto,6617,82.71,161,3.22,673,13.46,2468,49.36,6410,128.2,612,12.24,831,16.62,804,16.08,1565,31.3,2058,41.16,142,2.84,-,-,297,37.13,5,0.33,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,315,8.75,1775,49.31,8406,233.5,478,13.28,191,5.31,543,15.08,969,26.92,938,26.06,103,2.86,1,0.2,73,14.6,1,0.09,2,0.18,106,9.64,-,-,-,-
Miyazaki,8217,141.67,75,2.14,801,22.89,4053,115.8,8489,242.54,448,12.8,405,11.57,441,12.6,1227,35.06,678,19.37,126,3.6,-,-,136,22.67,4,0.57,1,0.14,7,1,-,-,3,0.43
Kagoshima,11149,122.52,2026,38.23,1736,32.75,3684,69.51,10802,203.81,627,11.83,1426,26.91,480,9.06,1194,22.53,1679,31.68,197,3.72,1,0.14,119,17,5,0.42,1,0.08,21,1.75,-,-,7,0.58
Okinawa,8183,143.56,1066,32.3,641,19.42,2166,65.64,2154,65.27,466,14.12,627,19,46,1.39,481,14.58,417,12.64,113,3.42,-,-,185,20.56,20,2.86,33,4.71,43,6.14,3,0.43,45,6.43
