"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2015",,,,,,"Data collected as of September 25, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,53915,167.96,1384,6.82,2760,13.6,16915,83.33,43820,215.86,4566,22.49,23891,117.69,5833,28.73,4484,22.09,65,0.32,5371,26.46,1856,9.14,56,1.22,1494,32.48,14,1.4,23,2.3,148,14.8,1,0.1,124,12.4
Niigata,26624,283.23,1069,18.12,2346,39.76,7523,127.51,12493,211.75,1194,20.24,10157,172.15,1149,19.47,1312,22.24,49,0.83,1578,26.75,600,10.17,17,1.7,210,21,2,0.15,1,0.08,96,7.38,69,5.31,45,3.46
Toyama,11387,237.23,161,5.55,640,22.07,2747,94.72,7511,259,740,25.52,3133,108.03,138,4.76,469,16.17,8,0.28,1051,36.24,316,10.9,2,0.29,48,6.86,2,0.4,-,-,215,43,-,-,33,6.6
Ishikawa,13475,280.73,253,8.72,587,20.24,4109,141.69,7303,251.83,512,17.66,3030,104.48,857,29.55,528,18.21,6,0.21,553,19.07,1322,45.59,-,-,80,11.43,1,0.2,2,0.4,159,31.8,-,-,74,14.8
Fukui,11198,349.94,285,12.95,415,18.86,2201,100.05,7784,353.82,260,11.82,3315,150.68,141,6.41,427,19.41,13,0.59,610,27.73,535,24.32,1,0.33,26,8.67,15,2.5,13,2.17,27,4.5,-,-,105,17.5
Yamanashi,8724,218.1,102,4.25,122,5.08,1922,80.08,4626,192.75,271,11.29,1616,67.33,565,23.54,311,12.96,3,0.13,940,39.17,51,2.13,1,0.11,128,14.22,5,0.5,50,5,48,4.8,-,-,68,6.8
Nagano,22360,260,366,6.91,450,8.49,5041,95.11,12101,228.32,686,12.94,6606,124.64,1722,32.49,811,15.3,42,0.79,1826,34.45,208,3.92,2,0.2,145,14.5,3,0.27,5,0.45,187,17,-,-,83,7.55
Gifu,21879,254.41,322,6.19,784,15.08,1978,38.04,7807,150.13,445,8.56,1843,35.44,1113,21.4,770,14.81,18,0.35,1785,34.33,136,2.62,-,-,70,6.36,1,0.2,10,2,148,29.6,-,-,77,15.4
Shizuoka,33490,242.68,852,9.68,1428,16.23,11986,136.2,18483,210.03,1305,14.83,7441,84.56,2063,23.44,1548,17.59,49,0.56,2927,33.26,812,9.23,5,0.24,235,11.19,5,0.5,13,1.3,148,14.8,30,3,55,5.5
Aichi,64473,330.63,1066,5.86,2516,13.82,14037,77.13,34630,190.27,2283,12.54,10213,56.12,2368,13.01,3038,16.69,97,0.53,7549,41.48,2032,11.16,20,0.59,357,10.5,17,1.21,11,0.79,173,12.36,-,-,183,13.07
Mie,17238,239.42,422,9.38,887,19.71,3057,67.93,9065,201.44,559,12.42,3680,81.78,561,12.47,979,21.76,35,0.78,3433,76.29,148,3.29,4,0.33,50,4.17,12,1.33,14,1.56,107,11.89,-,-,11,1.22
Shiga,13637,262.25,274,8.84,441,14.23,2248,72.52,6679,215.45,603,19.45,3548,114.45,1367,44.1,488,15.74,17,0.55,1303,42.03,316,10.19,-,-,58,7.25,5,0.71,10,1.43,61,8.71,-,-,41,5.86
Kyoto,21735,178.16,357,4.89,1008,13.81,3657,50.1,13136,179.95,813,11.14,9096,124.6,1066,14.6,1002,13.73,20,0.27,989,13.55,726,9.95,1,0.06,202,11.88,3,0.5,5,0.83,32,5.33,6,1,99,16.5
Osaka,52794,171.97,3523,17.7,3340,16.78,17242,86.64,43918,220.69,3721,18.7,26384,132.58,3739,18.79,4083,20.52,155,0.78,4794,24.09,2302,11.57,27,0.53,706,13.84,9,0.53,28,1.65,351,20.65,4,0.24,259,15.24
Hyogo,43075,217.55,1626,12.7,2547,19.9,9740,76.09,33328,260.38,2146,16.77,17362,135.64,2060,16.09,2318,18.11,102,0.8,2728,21.31,1501,11.73,17,0.49,1073,30.66,14,1.08,23,1.77,72,5.54,-,-,73,5.62
Nara,7973,147.65,484,14.24,429,12.62,2066,60.76,5076,149.29,367,10.79,4177,122.85,291,8.56,549,16.15,9,0.26,652,19.18,161,4.74,5,0.56,107,11.89,8,1.33,3,0.5,36,6,1,0.17,108,18
Wakayama,9310,190,621,20.7,349,11.63,1163,38.77,3752,125.07,380,12.67,3398,113.27,288,9.6,484,16.13,7,0.23,1348,44.93,107,3.57,3,0.75,45,11.25,8,0.73,6,0.55,59,5.36,3,0.27,76,6.91
Tottori,7341,253.14,121,6.37,276,14.53,3858,203.05,4598,242,185,9.74,1977,104.05,96,5.05,342,18,29,1.53,366,19.26,141,7.42,-,-,78,26,2,0.4,12,2.4,19,3.8,-,-,95,19
Shimane,8411,221.34,514,22.35,612,26.61,2837,123.35,5218,226.87,279,12.13,2431,105.7,81,3.52,545,23.7,3,0.13,181,7.87,275,11.96,2,0.67,37,12.33,3,0.38,37,4.63,53,6.63,1,0.13,75,9.38
Okayama,25544,307.76,449,8.31,454,8.41,2387,44.2,13096,242.52,680,12.59,4509,83.5,369,6.83,785,14.54,27,0.5,1301,24.09,794,14.7,5,0.42,190,15.83,2,0.4,5,1,9,1.8,1,0.2,29,5.8
Hiroshima,29780,261.23,1072,15.1,1461,20.58,6986,98.39,17932,252.56,976,13.75,5276,74.31,432,6.08,1313,18.49,58,0.82,2013,28.35,2136,30.08,12,0.67,570,31.67,2,0.1,27,1.29,159,7.57,5,0.24,117,5.57
Yamaguchi,22606,332.44,1384,29.45,416,8.85,5998,127.62,11730,249.57,978,20.81,5183,110.28,380,8.09,1251,26.62,15,0.32,1004,21.36,202,4.3,-,-,130,14.44,2,0.22,2,0.22,63,7,-,-,42,4.67
Tokushima,8481,229.22,639,27.78,308,13.39,1082,47.04,4933,214.48,359,15.61,3973,172.74,67,2.91,653,28.39,10,0.43,390,16.96,65,2.83,-,-,15,3.75,3,0.43,3,0.43,26,3.71,-,-,29,4.14
Kagawa,10103,214.96,381,13.61,508,18.14,1620,57.86,6083,217.25,309,11.04,4267,152.39,371,13.25,600,21.43,30,1.07,902,32.21,184,6.57,6,1.2,66,13.2,1,0.2,9,1.8,138,27.6,3,0.6,66,13.2
Ehime,14751,241.82,756,20.43,300,8.11,4247,114.78,11679,315.65,490,13.24,2512,67.89,199,5.38,1003,27.11,17,0.46,2304,62.27,507,13.7,1,0.13,466,58.25,2,0.33,3,0.5,17,2.83,-,-,16,2.67
Kochi,15323,319.23,667,22.23,127,4.23,2125,70.83,4837,161.23,410,13.67,2111,70.37,132,4.4,495,16.5,12,0.4,924,30.8,603,20.1,-,-,14,4.67,9,1.13,11,1.38,227,28.38,35,4.38,63,7.88
Fukuoka,66379,335.25,4492,37.43,2572,21.43,15404,128.37,34470,287.25,2637,21.98,16180,134.83,4145,34.54,3582,29.85,110,0.92,6866,57.22,4040,33.67,18,0.69,1193,45.88,23,1.53,65,4.33,139,9.27,1,0.07,30,2
Saga,12767,335.97,585,25.43,342,14.87,1694,73.65,4534,197.13,479,20.83,3130,136.09,590,25.65,651,28.3,8,0.35,1102,47.91,1534,66.7,-,-,38,9.5,3,0.5,14,2.33,98,16.33,-,-,84,14
Nagasaki,21899,317.38,993,22.57,379,8.61,4249,96.57,8752,198.91,534,12.14,4075,92.61,1054,23.95,757,17.2,10,0.23,602,13.68,1428,32.45,19,2.38,261,32.63,7,0.58,35,2.92,145,12.08,-,-,85,7.08
Kumamoto,26131,326.64,893,17.86,579,11.58,2388,47.76,17005,340.1,839,16.78,6037,120.74,552,11.04,1482,29.64,24,0.48,1833,36.66,924,18.48,-,-,959,106.56,2,0.13,37,2.47,109,7.27,-,-,75,5
Oita,22734,391.97,1013,28.14,503,13.97,3649,101.36,16875,468.75,1131,31.42,4649,129.14,1794,49.83,1225,34.03,35,0.97,2147,59.64,702,19.5,-,-,236,47.2,1,0.09,4,0.36,66,6,-,-,52,4.73
Miyazaki,25634,434.47,1793,49.81,1009,28.03,2777,77.14,12434,345.39,976,27.11,5570,154.72,194,5.39,1359,37.75,16,0.44,2061,57.25,396,11,4,0.67,541,90.17,1,0.14,12,1.71,4,0.57,1,0.14,33,4.71
Kagoshima,32774,352.41,1908,34.69,1362,24.76,7371,134.02,17499,318.16,1029,18.71,6406,116.47,1651,30.02,1103,20.05,67,1.22,1939,35.25,485,8.82,1,0.14,204,29.14,4,0.33,3,0.25,50,4.17,-,-,27,2.25
Okinawa,29873,515.05,1765,51.91,681,20.03,1555,45.74,3541,104.15,885,26.03,2325,68.38,269,7.91,472,13.88,138,4.06,351,10.32,3522,103.59,27,2.7,327,32.7,29,4.14,78,11.14,100,14.29,4,0.57,76,10.86
