"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2019",,,,,,"Data collected as of July 17, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,21707,289.43,367,7.65,319,6.65,2445,50.94,3887,80.98,429,8.94,1399,29.15,807,16.81,643,13.4,425,8.85,111,2.31,-,-,147,12.25,1,0.14,-,-,52,7.43,-,-,48,6.86
Gunma,25679,298.59,336,6.46,581,11.17,3044,58.54,7342,141.19,460,8.85,1068,20.54,902,17.35,687,13.21,423,8.13,122,2.35,2,0.14,226,16.14,-,-,1,0.13,27,3.38,-,-,137,17.13
Saitama,93584,368.44,1368,8.55,1950,12.19,12720,79.5,33256,207.85,2243,14.02,6843,42.77,4661,29.13,2044,12.78,1352,8.45,549,3.43,37,0.93,590,14.75,5,0.45,17,1.55,27,2.45,1,0.09,120,10.91
Chiba,67774,319.69,853,6.41,1220,9.17,11080,83.31,19588,147.28,1587,11.93,7256,54.56,3234,24.32,1398,10.51,1097,8.25,380,2.86,10,0.29,430,12.65,13,1.44,16,1.78,41,4.56,-,-,82,9.11
Tokyo,109869,269.95,2072,8.13,2193,8.6,16589,65.05,48791,191.34,3273,12.84,9876,38.73,4880,19.14,3279,12.86,2806,11,549,2.15,5,0.14,316,8.54,24,1,20,0.83,71,2.96,19,0.79,181,7.54
Kanagawa,103496,291.54,1236,5.44,1658,7.3,13297,58.58,34233,150.81,3025,13.33,8882,39.13,3502,15.43,2632,11.59,1906,8.4,854,3.76,9,0.18,1507,29.55,6,0.55,7,0.64,34,3.09,-,-,115,10.45
Niigata,31762,356.88,1141,20.38,1270,22.68,6830,121.96,9380,167.5,685,12.23,1972,35.21,2639,47.13,765,13.66,408,7.29,179,3.2,15,1.67,115,12.78,6,0.5,4,0.33,78,6.5,3,0.25,47,3.92
Toyama,10843,225.9,189,6.52,580,20,1815,62.59,5757,198.52,309,10.66,1320,45.52,985,33.97,319,11,296,10.21,34,1.17,12,1.71,69,9.86,4,0.8,3,0.6,4,0.8,-,-,18,3.6
Ishikawa,15366,320.13,323,11.14,644,22.21,3250,112.07,5290,182.41,204,7.03,2344,80.83,1154,39.79,295,10.17,391,13.48,33,1.14,-,-,77,11,3,0.6,6,1.2,58,11.6,-,-,71,14.2
Fukui,10862,301.72,477,21.68,512,23.27,1879,85.41,4416,200.73,261,11.86,2454,111.55,276,12.55,266,12.09,430,19.55,66,3,-,-,83,27.67,7,1.17,5,0.83,17,2.83,2,0.33,76,12.67
Yamanashi,11271,274.9,80,3.33,111,4.63,902,37.58,3027,126.13,218,9.08,480,20,597,24.88,162,6.75,56,2.33,75,3.13,4,0.44,111,12.33,6,0.6,10,1,57,5.7,-,-,57,5.7
Nagano,28451,330.83,428,8.08,432,8.15,2533,47.79,9819,185.26,416,7.85,752,14.19,1629,30.74,451,8.51,232,4.38,81,1.53,1,0.1,59,5.9,6,0.55,7,0.64,54,4.91,-,-,231,21
Gifu,25560,297.21,308,5.92,492,9.46,1502,28.88,4795,92.21,246,4.73,1436,27.62,537,10.33,404,7.77,275,5.29,53,1.02,3,0.27,81,7.36,-,-,1,0.2,12,2.4,1,0.2,115,23
Shizuoka,40769,295.43,558,6.27,751,8.44,4370,49.1,15242,171.26,496,5.57,2802,31.48,1717,19.29,771,8.66,690,7.75,283,3.18,1,0.05,324,14.73,6,0.6,17,1.7,29,2.9,1,0.1,20,2
Aichi,73164,375.2,1497,8.23,1640,9.01,8539,46.92,24478,134.49,1119,6.15,6972,38.31,2670,14.67,1587,8.72,1440,7.91,364,2,6,0.17,335,9.57,9,0.64,20,1.43,86,6.14,1,0.07,376,26.86
Mie,17446,245.72,702,15.95,477,10.84,2486,56.5,7461,169.57,299,6.8,3159,71.8,405,9.2,504,11.45,775,17.61,69,1.57,1,0.08,14,1.17,8,0.89,19,2.11,42,4.67,2,0.22,84,9.33
Shiga,13990,269.04,193,6.23,454,14.65,1284,41.42,4476,144.39,219,7.06,1918,61.87,464,14.97,217,7,403,13,57,1.84,-,-,33,4.13,6,0.86,2,0.29,4,0.57,1,0.14,42,6
Kyoto,32434,259.47,384,5.05,720,9.47,3076,40.47,11821,155.54,544,7.16,4411,58.04,1521,20.01,592,7.79,713,9.38,119,1.57,-,-,107,6.29,4,0.57,13,1.86,35,5,-,-,129,18.43
Osaka,72977,242.45,3812,19.35,2864,14.54,13194,66.97,34050,172.84,1677,8.51,14346,72.82,3552,18.03,2101,10.66,2785,14.14,480,2.44,13,0.25,425,8.17,13,0.81,9,0.56,38,2.38,-,-,378,23.63
Hyogo,48520,245.05,1718,13.42,1769,13.82,5824,45.5,25170,196.64,1165,9.1,9680,75.63,2443,19.09,1142,8.92,1364,10.66,208,1.63,12,0.35,590,17.35,27,1.93,16,1.14,54,3.86,1,0.07,235,16.79
Nara,11499,209.07,424,12.47,480,14.12,1832,53.88,5709,167.91,273,8.03,1928,56.71,281,8.26,358,10.53,345,10.15,47,1.38,-,-,181,18.1,6,1,6,1,35,5.83,-,-,79,13.17
Wakayama,9007,183.82,753,25.1,248,8.27,835,27.83,4007,133.57,135,4.5,1534,51.13,577,19.23,289,9.63,472,15.73,52,1.73,13,3.25,43,10.75,4,0.36,8,0.73,49,4.45,1,0.09,95,8.64
Tottori,7310,252.07,173,9.11,354,18.63,2318,122,3841,202.16,196,10.32,1903,100.16,187,9.84,205,10.79,240,12.63,23,1.21,1,0.2,100,20,4,0.8,2,0.4,14,2.8,-,-,42,8.4
Shimane,7433,200.89,174,7.91,229,10.41,1187,53.95,3866,175.73,155,7.05,1454,66.09,94,4.27,325,14.77,73,3.32,42,1.91,-,-,6,2,2,0.25,5,0.63,17,2.13,2,0.25,25,3.13
Okayama,19616,233.52,287,5.31,631,11.69,2419,44.8,10107,187.17,338,6.26,3372,62.44,314,5.81,418,7.74,794,14.7,116,2.15,9,0.75,167,13.92,5,1,1,0.2,11,2.2,1,0.2,45,9
Hiroshima,26427,233.87,742,10.6,1114,15.91,3933,56.19,12493,178.47,432,6.17,3118,44.54,574,8.2,678,9.69,797,11.39,401,5.73,5,0.28,329,18.28,6,0.3,7,0.35,44,2.2,-,-,92,4.6
Yamaguchi,17369,263.17,1260,27.39,388,8.43,2583,56.15,6761,146.98,233,5.07,3070,66.74,568,12.35,599,13.02,987,21.46,114,2.48,1,0.11,128,14.22,4,0.44,1,0.11,70,7.78,-,-,53,5.89
Tokushima,8130,219.73,660,28.7,238,10.35,502,21.83,4296,186.78,112,4.87,758,32.96,156,6.78,244,10.61,117,5.09,28,1.22,2,0.5,70,17.5,1,0.14,-,-,13,1.86,-,-,6,0.86
Kagawa,11247,239.3,267,9.54,386,13.79,1504,53.71,5937,212.04,219,7.82,1728,61.71,432,15.43,413,14.75,463,16.54,143,5.11,5,1,28,5.6,2,0.4,3,0.6,18,3.6,1,0.2,21,4.2
Ehime,14760,241.97,297,8.03,438,11.84,3117,84.24,9184,248.22,330,8.92,1548,41.84,433,11.7,644,17.41,391,10.57,161,4.35,1,0.13,654,81.75,1,0.17,2,0.33,16,2.67,-,-,13,2.17
Kochi,13747,286.4,387,12.9,282,9.4,1978,65.93,3842,128.07,218,7.27,1752,58.4,278,9.27,267,8.9,420,14,27,0.9,1,0.33,41,13.67,2,0.25,1,0.13,73,9.13,4,0.5,88,11
Fukuoka,65839,332.52,2099,17.49,2127,17.73,12514,104.28,24695,205.79,1734,14.45,13049,108.74,4042,33.68,2053,17.11,2746,22.88,759,6.33,11,0.42,779,29.96,17,1.13,12,0.8,38,2.53,-,-,95,6.33
Saga,10105,259.1,263,11.43,399,17.35,1049,45.61,2771,120.48,238,10.35,2281,99.17,524,22.78,444,19.3,465,20.22,26,1.13,1,0.25,69,17.25,2,0.33,5,0.83,19,3.17,-,-,61,10.17
Nagasaki,21592,312.93,248,5.77,594,13.81,1974,45.91,4368,101.58,342,7.95,2608,60.65,674,15.67,514,11.95,634,14.74,116,2.7,5,0.63,147,18.38,5,0.42,14,1.17,34,2.83,-,-,52,4.33
Kumamoto,21747,275.28,621,12.67,652,13.31,2845,58.06,10048,205.06,428,8.73,3936,80.33,463,9.45,966,19.71,1272,25.96,179,3.65,1,0.11,529,58.78,4,0.27,15,1,19,1.27,-,-,175,11.67
Oita,19252,331.93,359,9.97,643,17.86,2018,56.06,9292,258.11,379,10.53,2278,63.28,348,9.67,560,15.56,597,16.58,421,11.69,-,-,132,26.4,2,0.18,8,0.73,40,3.64,-,-,20,1.82
Miyazaki,18246,314.59,354,10.11,717,20.49,3000,85.71,7871,224.89,385,11,3328,95.09,689,19.69,712,20.34,996,28.46,122,3.49,1,0.17,376,62.67,-,-,-,-,-,-,-,-,24,3.43
Kagoshima,25805,280.49,841,15.57,1580,29.26,3244,60.07,12180,225.56,752,13.93,5624,104.15,445,8.24,655,12.13,1121,20.76,201,3.72,1,0.14,362,51.71,4,0.33,2,0.17,10,0.83,-,-,34,2.83
Okinawa,23891,419.14,1549,46.94,558,16.91,1335,40.45,3474,105.27,378,11.45,965,29.24,869,26.33,386,11.7,244,7.39,82,2.48,2,0.25,335,41.88,10,1.43,24,3.43,41,5.86,7,1,22,3.14
