"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2019",,,,,,"Data collected as of October 9, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,21763,290.17,1457,30.35,426,8.88,2869,59.77,4619,96.23,522,10.88,5372,111.92,1102,22.96,901,18.77,1491,31.06,161,3.35,2,0.17,185,15.42,2,0.29,3,0.43,75,10.71,-,-,49,7
Gunma,25795,299.94,1483,28.52,702,13.5,3704,71.23,9343,179.67,556,10.69,6140,118.08,1302,25.04,972,18.69,1719,33.06,164,3.15,7,0.5,370,26.43,1,0.13,6,0.75,64,8,-,-,139,17.38
Saitama,94422,373.21,4891,30.57,2913,18.21,15959,99.74,40204,251.28,2911,18.19,23257,145.36,6060,37.88,2939,18.37,5882,36.76,750,4.69,58,1.49,912,23.38,6,0.55,27,2.45,58,5.27,1,0.09,122,11.09
Chiba,68663,325.42,2984,22.44,1609,12.1,13891,104.44,23629,177.66,1991,14.97,16471,123.84,4204,31.61,2043,15.36,2998,22.54,537,4.04,15,0.44,705,20.74,15,1.88,16,2,79,9.88,-,-,85,10.63
Tokyo,112121,276.16,7667,30.07,3140,12.31,20788,81.52,59118,231.84,4122,16.16,29190,114.47,5604,21.98,4616,18.1,9572,37.54,786,3.08,10,0.27,486,13.14,30,1.25,31,1.29,164,6.83,29,1.21,184,7.67
Kanagawa,104773,296.81,4871,21.55,2544,11.26,16723,74,41261,182.57,3897,17.24,25064,110.9,4229,18.71,3631,16.07,5605,24.8,1152,5.1,15,0.3,2309,46.18,6,0.55,19,1.73,65,5.91,-,-,119,10.82
Niigata,32098,356.64,3590,62.98,1613,28.3,8784,154.11,11017,193.28,915,16.05,8477,148.72,2972,52.14,1114,19.54,2303,40.4,244,4.28,22,2.2,181,18.1,11,0.85,7,0.54,96,7.38,3,0.23,51,3.92
Toyama,10965,228.44,866,29.86,681,23.48,2169,74.79,6977,240.59,347,11.97,3118,107.52,1405,48.45,451,15.55,876,30.21,44,1.52,13,1.86,77,11,5,1,4,0.8,13,2.6,-,-,18,3.6
Ishikawa,15689,326.85,938,32.34,786,27.1,3991,137.62,6454,222.55,318,10.97,3724,128.41,1342,46.28,433,14.93,666,22.97,52,1.79,1,0.14,142,20.29,3,0.6,10,2,83,16.6,-,-,72,14.4
Fukui,10938,303.83,1069,48.59,703,31.95,2325,105.68,5468,248.55,355,16.14,4194,190.64,595,27.05,383,17.41,657,29.86,84,3.82,-,-,103,34.33,9,1.5,11,1.83,22,3.67,5,0.83,77,12.83
Yamanashi,11486,280.15,373,15.54,154,6.42,1040,43.33,3608,150.33,277,11.54,2788,116.17,771,32.13,229,9.54,350,14.58,89,3.71,4,0.44,227,25.22,7,0.7,10,1,72,7.2,-,-,57,5.7
Nagano,28533,331.78,999,18.85,602,11.36,3177,59.94,11841,223.42,520,9.81,6899,130.17,2597,49,638,12.04,1716,32.38,114,2.15,3,0.3,118,11.8,7,0.64,11,1,71,6.45,-,-,237,21.55
Gifu,25670,298.49,1115,21.44,686,13.19,1926,37.04,5993,115.25,317,6.1,4263,81.98,935,17.98,568,10.92,822,15.81,78,1.5,3,0.27,134,12.18,-,-,3,0.6,40,8,1,0.2,116,23.2
Shizuoka,41115,297.93,2567,28.84,1337,15.02,5584,62.74,18820,211.46,730,8.2,9985,112.19,2395,26.91,1110,12.47,2367,26.6,389,4.37,3,0.14,606,27.55,8,0.8,20,2,61,6.1,1,0.1,20,2
Aichi,73760,378.26,4241,23.3,2256,12.4,10730,58.96,30026,164.98,1465,8.05,17948,98.62,4725,25.96,2249,12.36,3751,20.61,496,2.73,6,0.17,540,15.43,14,1,31,2.21,168,12,1,0.07,378,27
Mie,17731,249.73,1608,36.55,622,14.14,3105,70.57,9289,211.11,384,8.73,5127,116.52,707,16.07,727,16.52,1352,30.73,100,2.27,1,0.08,25,2.08,10,1.11,22,2.44,51,5.67,2,0.22,84,9.33
Shiga,14061,270.4,647,20.87,638,20.58,1610,51.94,5496,177.29,305,9.84,3396,109.55,1033,33.32,322,10.39,994,32.06,86,2.77,-,-,57,7.13,10,1.43,5,0.71,8,1.14,1,0.14,43,6.14
Kyoto,32851,262.81,1436,18.89,1170,15.39,4132,54.37,14126,185.87,741,9.75,6277,82.59,2369,31.17,850,11.18,1296,17.05,174,2.29,-,-,185,10.88,4,0.57,20,2.86,57,8.14,-,-,130,18.57
Osaka,73597,244.51,9433,47.88,4065,20.63,16632,84.43,42368,215.07,2296,11.65,19414,98.55,5457,27.7,3065,15.56,5403,27.43,676,3.43,16,0.31,711,13.67,14,0.88,20,1.25,76,4.75,-,-,381,23.81
Hyogo,48857,246.75,5096,39.81,2548,19.91,7236,56.53,30860,241.09,1530,11.95,16648,130.06,3849,30.07,1648,12.88,2478,19.36,293,2.29,12,0.35,874,25.71,31,2.21,37,2.64,91,6.5,1,0.07,236,16.86
Nara,11578,210.51,1468,43.18,651,19.15,2303,67.74,6887,202.56,330,9.71,3008,88.47,508,14.94,525,15.44,813,23.91,75,2.21,-,-,246,24.6,15,2.5,20,3.33,54,9,-,-,81,13.5
Wakayama,9096,185.63,1065,35.5,369,12.3,1059,35.3,4937,164.57,183,6.1,2423,80.77,848,28.27,406,13.53,726,24.2,75,2.5,15,3.75,68,17,6,0.55,12,1.09,68,6.18,1,0.09,97,8.82
Tottori,7353,253.55,638,33.58,540,28.42,3055,160.79,4487,236.16,232,12.21,2827,148.79,341,17.95,287,15.11,464,24.42,34,1.79,1,0.2,149,29.8,4,0.8,6,1.2,31,6.2,1,0.2,43,8.6
Shimane,7452,201.41,810,36.82,306,13.91,1432,65.09,5000,227.27,192,8.73,2584,117.45,190,8.64,457,20.77,158,7.18,55,2.5,-,-,22,7.33,4,0.5,20,2.5,27,3.38,2,0.25,26,3.25
Okayama,19734,234.93,1249,23.13,954,17.67,2954,54.7,12660,234.44,445,8.24,6065,112.31,603,11.17,604,11.19,1243,23.02,155,2.87,11,1,237,21.55,8,1.6,4,0.8,19,3.8,1,0.2,46,9.2
Hiroshima,26604,235.43,2603,37.19,1536,21.94,4718,67.4,15310,218.71,580,8.29,5488,78.4,872,12.46,970,13.86,1777,25.39,510,7.29,7,0.39,492,27.33,8,0.4,11,0.55,65,3.25,-,-,93,4.65
Yamaguchi,17663,267.62,2750,59.78,552,12,3194,69.43,8268,179.74,322,7,6090,132.39,821,17.85,876,19.04,1917,41.67,141,3.07,1,0.11,185,20.56,7,0.78,3,0.33,96,10.67,-,-,53,5.89
Tokushima,8146,220.16,1618,70.35,326,14.17,596,25.91,5143,223.61,180,7.83,1942,84.43,404,17.57,350,15.22,442,19.22,38,1.65,3,0.75,106,26.5,2,0.29,7,1,49,7,1,0.14,6,0.86
Kagawa,11332,241.11,1109,39.61,657,23.46,1896,67.71,7396,264.14,294,10.5,4266,152.36,790,28.21,584,20.86,972,34.71,210,7.5,6,1.2,53,10.6,4,0.8,4,0.8,44,8.8,1,0.2,23,4.6
Ehime,15063,251.05,1594,43.08,654,17.68,3866,104.49,11292,305.19,409,11.05,4052,109.51,779,21.05,866,23.41,847,22.89,301,8.14,1,0.13,881,110.13,1,0.17,4,0.67,39,6.5,-,-,13,2.17
Kochi,13886,289.29,1105,36.83,645,21.5,2415,80.5,4561,152.03,293,9.77,2477,82.57,512,17.07,401,13.37,705,23.5,37,1.23,1,0.33,51,17,2,0.25,4,0.5,107,13.38,4,0.5,90,11.25
Fukuoka,67415,340.48,7058,58.82,3079,25.66,16455,137.13,31464,262.2,2295,19.13,17373,144.78,6011,50.09,2908,24.23,4780,39.83,1095,9.13,12,0.46,1163,44.73,28,1.87,23,1.53,77,5.13,1,0.07,95,6.33
Saga,10411,273.97,1170,50.87,655,28.48,1402,60.96,3248,141.22,330,14.35,2725,118.48,754,32.78,615,26.74,962,41.83,35,1.52,1,0.33,146,48.67,6,1,9,1.5,26,4.33,-,-,62,10.33
Nagasaki,22073,319.9,1985,46.16,734,17.07,2659,61.84,5294,123.12,436,10.14,3723,86.58,1259,29.28,709,16.49,1052,24.47,152,3.53,5,0.63,191,23.88,6,0.5,24,2,83,6.92,-,-,58,4.83
Kumamoto,21917,277.43,2557,52.18,955,19.49,3664,74.78,12987,265.04,534,10.9,5440,111.02,733,14.96,1313,26.8,2418,49.35,341,6.96,1,0.11,825,91.67,5,0.33,27,1.8,26,1.73,1,0.07,175,11.67
Oita,19611,338.12,1315,36.53,1001,27.81,2474,68.72,12522,347.83,589,16.36,3512,97.56,807,22.42,821,22.81,1631,45.31,496,13.78,-,-,163,32.6,2,0.18,9,0.82,62,5.64,-,-,21,1.91
Miyazaki,18684,322.14,2786,79.6,1236,35.31,3716,106.17,10135,289.57,468,13.37,3858,110.23,993,28.37,1010,28.86,1884,53.83,150,4.29,1,0.17,510,85,-,-,1,0.14,5,0.71,-,-,24,3.43
Kagoshima,26692,290.13,2738,50.7,2230,41.3,4064,75.26,15157,280.69,878,16.26,6623,122.65,1008,18.67,977,18.09,2314,42.85,271,5.02,3,0.43,559,79.86,6,0.5,3,0.25,15,1.25,-,-,36,3
Okinawa,40136,704.14,2536,76.85,1247,37.79,1644,49.82,4408,133.58,505,15.3,2257,68.39,989,29.97,540,16.36,426,12.91,114,3.45,3,0.38,588,73.5,11,1.57,38,5.43,68,9.71,9,1.29,23,3.29
